"","Date","Time","Depth","points"
"608","2/25/2024",07:00:00,"19",2.877
"609","2/25/2024",07:00:00,"17",2.956
"610","2/25/2024",07:00:00,"13",2.903
"611","2/25/2024",07:00:00,"11",2.903
"612","2/25/2024",07:00:00,"9",2.877
"613","2/25/2024",07:00:00,"7",2.77
"614","2/25/2024",07:00:00,"5",2.584
"615","2/25/2024",07:00:00,"1",1.235
"616","2/25/2024",08:00:00,"33",3.168
"617","2/25/2024",08:00:00,"31",2.983
"618","2/25/2024",08:00:00,"29",3.009
"619","2/25/2024",08:00:00,"27",3.063
"620","2/25/2024",08:00:00,"25",2.903
"621","2/25/2024",08:00:00,"23",3.009
"622","2/25/2024",08:00:00,"21",2.983
"623","2/25/2024",08:00:00,"19",2.903
"624","2/25/2024",08:00:00,"17",2.956
"625","2/25/2024",08:00:00,"13",2.903
"626","2/25/2024",08:00:00,"11",2.903
"627","2/25/2024",08:00:00,"9",2.877
"628","2/25/2024",08:00:00,"7",2.77
"629","2/25/2024",08:00:00,"5",2.584
"630","2/25/2024",08:00:00,"1",1.235
"631","2/25/2024",09:00:00,"33",3.142
"632","2/25/2024",09:00:00,"31",2.983
"633","2/25/2024",09:00:00,"29",3.009
"634","2/25/2024",09:00:00,"27",3.063
"635","2/25/2024",09:00:00,"25",2.903
"636","2/25/2024",09:00:00,"23",3.009
"637","2/25/2024",09:00:00,"21",2.983
"638","2/25/2024",09:00:00,"19",2.903
"639","2/25/2024",09:00:00,"17",2.956
"640","2/25/2024",09:00:00,"13",2.903
"641","2/25/2024",09:00:00,"11",2.903
"642","2/25/2024",09:00:00,"9",2.877
"643","2/25/2024",09:00:00,"7",2.77
"644","2/25/2024",09:00:00,"5",2.584
"645","2/25/2024",09:00:00,"1",1.235
"646","2/25/2024",10:00:00,"33",3.142
"647","2/25/2024",10:00:00,"31",2.983
"648","2/25/2024",10:00:00,"29",3.009
"649","2/25/2024",10:00:00,"27",3.063
"650","2/25/2024",10:00:00,"25",2.903
"651","2/25/2024",10:00:00,"23",3.009
"652","2/25/2024",10:00:00,"21",2.983
"653","2/25/2024",10:00:00,"19",2.903
"654","2/25/2024",10:00:00,"17",2.956
"655","2/25/2024",10:00:00,"13",2.903
"656","2/25/2024",10:00:00,"11",2.903
"657","2/25/2024",10:00:00,"9",2.877
"658","2/25/2024",10:00:00,"7",2.77
"659","2/25/2024",10:00:00,"5",2.584
"660","2/25/2024",10:00:00,"1",1.235
"661","2/25/2024",11:00:00,"33",3.142
"662","2/25/2024",11:00:00,"31",2.983
"663","2/25/2024",11:00:00,"29",3.009
"664","2/25/2024",11:00:00,"27",3.063
"665","2/25/2024",11:00:00,"25",2.903
"666","2/25/2024",11:00:00,"23",3.009
"667","2/25/2024",11:00:00,"21",2.983
"668","2/25/2024",11:00:00,"19",2.903
"669","2/25/2024",11:00:00,"17",2.956
"670","2/25/2024",11:00:00,"13",2.903
"671","2/25/2024",11:00:00,"11",2.903
"672","2/25/2024",11:00:00,"9",2.877
"673","2/25/2024",11:00:00,"7",2.77
"674","2/25/2024",11:00:00,"5",2.584
"675","2/25/2024",11:00:00,"1",1.235
"676","2/25/2024",12:00:00,"33",3.142
"677","2/25/2024",12:00:00,"31",2.983
"678","2/25/2024",12:00:00,"29",3.009
"679","2/25/2024",12:00:00,"27",3.063
"680","2/25/2024",12:00:00,"25",2.903
"681","2/25/2024",12:00:00,"23",3.009
"682","2/25/2024",12:00:00,"21",2.983
"683","2/25/2024",12:00:00,"19",2.903
"684","2/25/2024",12:00:00,"17",2.956
"685","2/25/2024",12:00:00,"13",2.903
"686","2/25/2024",12:00:00,"11",2.903
"687","2/25/2024",12:00:00,"9",2.877
"688","2/25/2024",12:00:00,"7",2.77
"689","2/25/2024",12:00:00,"5",2.584
"690","2/25/2024",12:00:00,"1",1.235
"691","2/25/2024",13:00:00,"33",3.142
"692","2/25/2024",13:00:00,"31",2.983
"693","2/25/2024",13:00:00,"29",3.009
"694","2/25/2024",13:00:00,"27",3.063
"695","2/25/2024",13:00:00,"25",2.903
"696","2/25/2024",13:00:00,"23",3.009
"697","2/25/2024",13:00:00,"21",2.983
"698","2/25/2024",13:00:00,"19",2.903
"699","2/25/2024",13:00:00,"17",2.956
"700","2/25/2024",13:00:00,"13",2.903
"701","2/25/2024",13:00:00,"11",2.903
"702","2/25/2024",13:00:00,"9",2.877
"703","2/25/2024",13:00:00,"7",2.77
"704","2/25/2024",13:00:00,"5",2.584
"705","2/25/2024",13:00:00,"1",1.262
"706","2/25/2024",14:00:00,"33",3.142
"707","2/25/2024",14:00:00,"31",2.983
"708","2/25/2024",14:00:00,"29",3.009
"709","2/25/2024",14:00:00,"27",3.063
"710","2/25/2024",14:00:00,"25",2.903
"711","2/25/2024",14:00:00,"23",3.009
"712","2/25/2024",14:00:00,"21",2.983
"713","2/25/2024",14:00:00,"19",2.903
"714","2/25/2024",14:00:00,"17",2.956
"715","2/25/2024",14:00:00,"13",2.903
"716","2/25/2024",14:00:00,"11",2.903
"717","2/25/2024",14:00:00,"9",2.877
"718","2/25/2024",14:00:00,"7",2.77
"719","2/25/2024",14:00:00,"5",2.584
"720","2/25/2024",14:00:00,"1",1.235
"721","2/25/2024",15:00:00,"33",3.142
"722","2/25/2024",15:00:00,"31",2.983
"723","2/25/2024",15:00:00,"29",3.009
"724","2/25/2024",15:00:00,"27",3.063
"725","2/25/2024",15:00:00,"25",2.903
"726","2/25/2024",15:00:00,"23",3.009
"727","2/25/2024",15:00:00,"21",2.983
"728","2/25/2024",15:00:00,"19",2.903
"729","2/25/2024",15:00:00,"17",2.956
"730","2/25/2024",15:00:00,"13",2.903
"731","2/25/2024",15:00:00,"11",2.903
"732","2/25/2024",15:00:00,"9",2.877
"733","2/25/2024",15:00:00,"7",2.77
"734","2/25/2024",15:00:00,"5",2.584
"735","2/25/2024",15:00:00,"1",1.235
"736","2/25/2024",16:00:00,"33",3.142
"737","2/25/2024",16:00:00,"31",2.983
"738","2/25/2024",16:00:00,"29",3.009
"739","2/25/2024",16:00:00,"27",3.063
"740","2/25/2024",16:00:00,"25",2.903
"741","2/25/2024",16:00:00,"23",3.009
"742","2/25/2024",16:00:00,"21",2.983
"743","2/25/2024",16:00:00,"19",2.903
"744","2/25/2024",16:00:00,"17",2.93
"745","2/25/2024",16:00:00,"13",2.903
"746","2/25/2024",16:00:00,"11",2.903
"747","2/25/2024",16:00:00,"9",2.877
"748","2/25/2024",16:00:00,"7",2.77
"749","2/25/2024",16:00:00,"5",2.584
"750","2/25/2024",16:00:00,"1",1.235
"751","2/25/2024",17:00:00,"33",3.142
"752","2/25/2024",17:00:00,"31",2.983
"753","2/25/2024",17:00:00,"29",3.009
"754","2/25/2024",17:00:00,"27",3.063
"755","2/25/2024",17:00:00,"25",2.903
"756","2/25/2024",17:00:00,"23",3.009
"757","2/25/2024",17:00:00,"21",2.983
"758","2/25/2024",17:00:00,"19",2.903
"759","2/25/2024",17:00:00,"17",2.93
"760","2/25/2024",17:00:00,"13",2.903
"761","2/25/2024",17:00:00,"11",2.903
"762","2/25/2024",17:00:00,"9",2.877
"763","2/25/2024",17:00:00,"7",2.77
"764","2/25/2024",17:00:00,"5",2.584
"765","2/25/2024",17:00:00,"1",1.235
"766","2/25/2024",18:00:00,"33",3.142
"767","2/25/2024",18:00:00,"31",2.983
"768","2/25/2024",18:00:00,"29",3.009
"769","2/25/2024",18:00:00,"27",3.063
"770","2/25/2024",18:00:00,"25",2.903
"771","2/25/2024",18:00:00,"23",3.036
"772","2/25/2024",18:00:00,"21",2.983
"773","2/25/2024",18:00:00,"19",2.903
"774","2/25/2024",18:00:00,"17",2.93
"775","2/25/2024",18:00:00,"13",2.903
"776","2/25/2024",18:00:00,"11",2.903
"777","2/25/2024",18:00:00,"9",2.877
"778","2/25/2024",18:00:00,"7",2.77
"779","2/25/2024",18:00:00,"5",2.584
"780","2/25/2024",18:00:00,"1",1.235
"781","2/25/2024",19:00:00,"33",3.142
"782","2/25/2024",19:00:00,"31",2.983
"783","2/25/2024",19:00:00,"29",3.009
"784","2/25/2024",19:00:00,"27",3.063
"785","2/25/2024",19:00:00,"25",2.903
"786","2/25/2024",19:00:00,"23",3.036
"787","2/25/2024",19:00:00,"21",2.983
"788","2/25/2024",19:00:00,"19",2.903
"789","2/25/2024",19:00:00,"17",2.956
"790","2/25/2024",19:00:00,"13",2.903
"791","2/25/2024",19:00:00,"11",2.903
"792","2/25/2024",19:00:00,"9",2.877
"793","2/25/2024",19:00:00,"7",2.77
"794","2/25/2024",19:00:00,"5",2.584
"795","2/25/2024",19:00:00,"1",1.235
"796","2/25/2024",20:00:00,"33",3.142
"797","2/25/2024",20:00:00,"31",2.983
"798","2/25/2024",20:00:00,"29",3.036
"799","2/25/2024",20:00:00,"27",3.063
"800","2/25/2024",20:00:00,"25",2.903
"801","2/25/2024",20:00:00,"23",3.036
"802","2/25/2024",20:00:00,"21",2.983
"803","2/25/2024",20:00:00,"19",2.877
"804","2/25/2024",20:00:00,"17",2.956
"805","2/25/2024",20:00:00,"13",2.903
"806","2/25/2024",20:00:00,"11",2.903
"807","2/25/2024",20:00:00,"9",2.877
"808","2/25/2024",20:00:00,"7",2.77
"809","2/25/2024",20:00:00,"5",2.584
"810","2/25/2024",20:00:00,"1",1.235
"811","2/25/2024",21:00:00,"33",3.142
"812","2/25/2024",21:00:00,"31",2.983
"813","2/25/2024",21:00:00,"29",3.009
"814","2/25/2024",21:00:00,"27",3.036
"815","2/25/2024",21:00:00,"25",2.903
"816","2/25/2024",21:00:00,"23",3.036
"817","2/25/2024",21:00:00,"21",2.983
"818","2/25/2024",21:00:00,"19",2.903
"819","2/25/2024",21:00:00,"17",2.956
"820","2/25/2024",21:00:00,"13",2.903
"821","2/25/2024",21:00:00,"11",2.903
"822","2/25/2024",21:00:00,"9",2.877
"823","2/25/2024",21:00:00,"7",2.77
"824","2/25/2024",21:00:00,"5",2.584
"825","2/25/2024",21:00:00,"1",1.235
"826","2/25/2024",22:00:00,"33",3.195
"827","2/25/2024",22:00:00,"31",3.009
"828","2/25/2024",22:00:00,"29",3.009
"829","2/25/2024",22:00:00,"27",3.036
"830","2/25/2024",22:00:00,"25",2.903
"831","2/25/2024",22:00:00,"23",3.036
"832","2/25/2024",22:00:00,"21",2.983
"833","2/25/2024",22:00:00,"19",2.903
"834","2/25/2024",22:00:00,"17",2.956
"835","2/25/2024",22:00:00,"13",2.903
"836","2/25/2024",22:00:00,"11",2.903
"837","2/25/2024",22:00:00,"9",2.877
"838","2/25/2024",22:00:00,"7",2.77
"839","2/25/2024",22:00:00,"5",2.584
"840","2/25/2024",22:00:00,"1",1.235
"841","2/25/2024",23:00:00,"33",3.195
"842","2/25/2024",23:00:00,"31",2.983
"843","2/25/2024",23:00:00,"29",3.009
"844","2/25/2024",23:00:00,"27",3.036
"845","2/25/2024",23:00:00,"25",2.903
"846","2/25/2024",23:00:00,"23",3.036
"847","2/25/2024",23:00:00,"21",2.983
"848","2/25/2024",23:00:00,"19",2.903
"849","2/25/2024",23:00:00,"17",2.956
"850","2/25/2024",23:00:00,"13",2.903
"851","2/25/2024",23:00:00,"11",2.903
"852","2/25/2024",23:00:00,"9",2.877
"853","2/25/2024",23:00:00,"7",2.77
"854","2/25/2024",23:00:00,"5",2.584
"855","2/25/2024",23:00:00,"1",1.235
"856","2/26/2024",00:00:00,"33",3.195
"857","2/26/2024",00:00:00,"31",3.009
"858","2/26/2024",00:00:00,"29",3.009
"859","2/26/2024",00:00:00,"27",3.063
"860","2/26/2024",00:00:00,"25",2.903
"861","2/26/2024",00:00:00,"23",3.036
"862","2/26/2024",00:00:00,"21",2.983
"863","2/26/2024",00:00:00,"19",2.903
"864","2/26/2024",00:00:00,"17",2.93
"865","2/26/2024",00:00:00,"13",2.903
"866","2/26/2024",00:00:00,"11",2.903
"867","2/26/2024",00:00:00,"9",2.877
"868","2/26/2024",00:00:00,"7",2.77
"869","2/26/2024",00:00:00,"5",2.584
"870","2/26/2024",00:00:00,"1",1.235
"871","2/26/2024",01:00:00,"33",3.142
"872","2/26/2024",01:00:00,"31",3.009
"873","2/26/2024",01:00:00,"29",3.036
"874","2/26/2024",01:00:00,"27",3.063
"875","2/26/2024",01:00:00,"25",2.903
"876","2/26/2024",01:00:00,"23",3.036
"877","2/26/2024",01:00:00,"21",2.983
"878","2/26/2024",01:00:00,"19",2.903
"879","2/26/2024",01:00:00,"17",2.956
"880","2/26/2024",01:00:00,"13",2.903
"881","2/26/2024",01:00:00,"11",2.903
"882","2/26/2024",01:00:00,"9",2.877
"883","2/26/2024",01:00:00,"7",2.77
"884","2/26/2024",01:00:00,"5",2.584
"885","2/26/2024",01:00:00,"1",1.235
"886","2/26/2024",02:00:00,"33",3.142
"887","2/26/2024",02:00:00,"31",3.009
"888","2/26/2024",02:00:00,"29",3.036
"889","2/26/2024",02:00:00,"27",3.063
"890","2/26/2024",02:00:00,"25",2.903
"891","2/26/2024",02:00:00,"23",3.036
"892","2/26/2024",02:00:00,"21",2.983
"893","2/26/2024",02:00:00,"19",2.903
"894","2/26/2024",02:00:00,"17",2.956
"895","2/26/2024",02:00:00,"13",2.903
"896","2/26/2024",02:00:00,"11",2.903
"897","2/26/2024",02:00:00,"9",2.877
"898","2/26/2024",02:00:00,"7",2.77
"899","2/26/2024",02:00:00,"5",2.584
"900","2/26/2024",02:00:00,"1",1.235
"901","2/26/2024",03:00:00,"33",3.142
"902","2/26/2024",03:00:00,"31",3.009
"903","2/26/2024",03:00:00,"29",3.036
"904","2/26/2024",03:00:00,"27",3.036
"905","2/26/2024",03:00:00,"25",2.903
"906","2/26/2024",03:00:00,"23",3.036
"907","2/26/2024",03:00:00,"21",2.983
"908","2/26/2024",03:00:00,"19",2.903
"909","2/26/2024",03:00:00,"17",2.956
"910","2/26/2024",03:00:00,"13",2.903
"911","2/26/2024",03:00:00,"11",2.903
"912","2/26/2024",03:00:00,"9",2.85
"913","2/26/2024",03:00:00,"7",2.77
"914","2/26/2024",03:00:00,"5",2.584
"915","2/26/2024",03:00:00,"1",1.235
"916","2/26/2024",04:00:00,"33",3.142
"917","2/26/2024",04:00:00,"31",3.009
"918","2/26/2024",04:00:00,"29",3.036
"919","2/26/2024",04:00:00,"27",3.063
"920","2/26/2024",04:00:00,"25",2.903
"921","2/26/2024",04:00:00,"23",3.036
"922","2/26/2024",04:00:00,"21",2.983
"923","2/26/2024",04:00:00,"19",2.903
"924","2/26/2024",04:00:00,"17",2.956
"925","2/26/2024",04:00:00,"13",2.903
"926","2/26/2024",04:00:00,"11",2.903
"927","2/26/2024",04:00:00,"9",2.85
"928","2/26/2024",04:00:00,"7",2.77
"929","2/26/2024",04:00:00,"5",2.584
"930","2/26/2024",04:00:00,"1",1.235
"931","2/26/2024",05:00:00,"33",3.142
"932","2/26/2024",05:00:00,"31",2.983
"933","2/26/2024",05:00:00,"29",3.036
"934","2/26/2024",05:00:00,"27",3.063
"935","2/26/2024",05:00:00,"25",2.903
"936","2/26/2024",05:00:00,"23",3.036
"937","2/26/2024",05:00:00,"21",2.983
"938","2/26/2024",05:00:00,"19",2.903
"939","2/26/2024",05:00:00,"17",2.956
"940","2/26/2024",05:00:00,"13",2.903
"941","2/26/2024",05:00:00,"11",2.903
"942","2/26/2024",05:00:00,"9",2.85
"943","2/26/2024",05:00:00,"7",2.77
"944","2/26/2024",05:00:00,"5",2.584
"945","2/26/2024",05:00:00,"1",1.235
"946","2/26/2024",06:00:00,"33",3.168
"947","2/26/2024",06:00:00,"31",2.983
"948","2/26/2024",06:00:00,"29",3.036
"949","2/26/2024",06:00:00,"27",3.063
"950","2/26/2024",06:00:00,"25",2.903
"951","2/26/2024",06:00:00,"23",3.036
"952","2/26/2024",06:00:00,"21",2.983
"953","2/26/2024",06:00:00,"19",2.903
"954","2/26/2024",06:00:00,"17",2.956
"955","2/26/2024",06:00:00,"13",2.903
"956","2/26/2024",06:00:00,"11",2.93
"957","2/26/2024",06:00:00,"9",2.85
"958","2/26/2024",06:00:00,"7",2.77
"959","2/26/2024",06:00:00,"5",2.584
"960","2/26/2024",06:00:00,"1",1.208
"961","2/26/2024",07:00:00,"33",3.168
"962","2/26/2024",07:00:00,"31",2.983
"963","2/26/2024",07:00:00,"29",3.036
"964","2/26/2024",07:00:00,"27",3.063
"965","2/26/2024",07:00:00,"25",2.903
"966","2/26/2024",07:00:00,"23",3.036
"967","2/26/2024",07:00:00,"21",2.983
"968","2/26/2024",07:00:00,"19",2.877
"969","2/26/2024",07:00:00,"17",2.956
"970","2/26/2024",07:00:00,"13",2.903
"971","2/26/2024",07:00:00,"11",2.93
"972","2/26/2024",07:00:00,"9",2.85
"973","2/26/2024",07:00:00,"7",2.77
"974","2/26/2024",07:00:00,"5",2.584
"975","2/26/2024",07:00:00,"1",1.208
"976","2/26/2024",08:00:00,"33",3.168
"977","2/26/2024",08:00:00,"31",2.983
"978","2/26/2024",08:00:00,"29",3.036
"979","2/26/2024",08:00:00,"27",3.063
"980","2/26/2024",08:00:00,"25",2.903
"981","2/26/2024",08:00:00,"23",3.036
"982","2/26/2024",08:00:00,"21",2.983
"983","2/26/2024",08:00:00,"19",2.903
"984","2/26/2024",08:00:00,"17",2.956
"985","2/26/2024",08:00:00,"13",2.903
"986","2/26/2024",08:00:00,"11",2.903
"987","2/26/2024",08:00:00,"9",2.85
"988","2/26/2024",08:00:00,"7",2.77
"989","2/26/2024",08:00:00,"5",2.584
"990","2/26/2024",08:00:00,"1",1.235
"991","2/26/2024",09:00:00,"33",3.168
"992","2/26/2024",09:00:00,"31",2.983
"993","2/26/2024",09:00:00,"29",3.009
"994","2/26/2024",09:00:00,"27",3.063
"995","2/26/2024",09:00:00,"25",2.903
"996","2/26/2024",09:00:00,"23",3.036
"997","2/26/2024",09:00:00,"21",2.983
"998","2/26/2024",09:00:00,"19",2.877
"999","2/26/2024",09:00:00,"17",2.956
"1000","2/26/2024",09:00:00,"13",2.903
"1001","2/26/2024",09:00:00,"11",2.903
"1002","2/26/2024",09:00:00,"9",2.85
"1003","2/26/2024",09:00:00,"7",2.77
"1004","2/26/2024",09:00:00,"5",2.584
"1005","2/26/2024",09:00:00,"1",1.208
"1006","2/26/2024",10:00:00,"33",3.142
"1007","2/26/2024",10:00:00,"31",2.983
"1008","2/26/2024",10:00:00,"29",3.009
"1009","2/26/2024",10:00:00,"27",3.063
"1010","2/26/2024",10:00:00,"25",2.93
"1011","2/26/2024",10:00:00,"23",3.009
"1012","2/26/2024",10:00:00,"21",2.983
"1013","2/26/2024",10:00:00,"19",2.877
"1014","2/26/2024",10:00:00,"17",2.956
"1015","2/26/2024",10:00:00,"13",2.903
"1016","2/26/2024",10:00:00,"11",2.903
"1017","2/26/2024",10:00:00,"9",2.877
"1018","2/26/2024",10:00:00,"7",2.77
"1019","2/26/2024",10:00:00,"5",2.584
"1020","2/26/2024",10:00:00,"1",1.235
"1021","2/26/2024",11:00:00,"33",3.142
"1022","2/26/2024",11:00:00,"31",2.983
"1023","2/26/2024",11:00:00,"29",3.009
"1024","2/26/2024",11:00:00,"27",3.063
"1025","2/26/2024",11:00:00,"25",2.903
"1026","2/26/2024",11:00:00,"23",3.009
"1027","2/26/2024",11:00:00,"21",2.983
"1028","2/26/2024",11:00:00,"19",2.877
"1029","2/26/2024",11:00:00,"17",2.956
"1030","2/26/2024",11:00:00,"13",2.877
"1031","2/26/2024",11:00:00,"11",2.903
"1032","2/26/2024",11:00:00,"9",2.877
"1033","2/26/2024",11:00:00,"7",2.77
"1034","2/26/2024",11:00:00,"5",2.584
"1035","2/26/2024",11:00:00,"1",1.208
"1036","2/26/2024",12:00:00,"33",3.142
"1037","2/26/2024",12:00:00,"31",2.983
"1038","2/26/2024",12:00:00,"29",2.983
"1039","2/26/2024",12:00:00,"27",3.063
"1040","2/26/2024",12:00:00,"25",2.93
"1041","2/26/2024",12:00:00,"23",3.036
"1042","2/26/2024",12:00:00,"21",2.983
"1043","2/26/2024",12:00:00,"19",2.903
"1044","2/26/2024",12:00:00,"17",2.956
"1045","2/26/2024",12:00:00,"13",2.877
"1046","2/26/2024",12:00:00,"11",2.877
"1047","2/26/2024",12:00:00,"9",2.877
"1048","2/26/2024",12:00:00,"7",2.77
"1049","2/26/2024",12:00:00,"5",2.584
"1050","2/26/2024",12:00:00,"1",1.235
"1051","2/26/2024",13:00:00,"33",3.142
"1052","2/26/2024",13:00:00,"31",2.983
"1053","2/26/2024",13:00:00,"29",3.009
"1054","2/26/2024",13:00:00,"27",3.063
"1055","2/26/2024",13:00:00,"25",2.93
"1056","2/26/2024",13:00:00,"23",3.009
"1057","2/26/2024",13:00:00,"21",2.983
"1058","2/26/2024",13:00:00,"19",2.903
"1059","2/26/2024",13:00:00,"17",2.956
"1060","2/26/2024",13:00:00,"13",2.903
"1061","2/26/2024",13:00:00,"11",2.877
"1062","2/26/2024",13:00:00,"9",2.877
"1063","2/26/2024",13:00:00,"7",2.77
"1064","2/26/2024",13:00:00,"5",2.584
"1065","2/26/2024",13:00:00,"1",1.208
"1066","2/26/2024",14:00:00,"33",3.142
"1067","2/26/2024",14:00:00,"31",2.983
"1068","2/26/2024",14:00:00,"29",3.009
"1069","2/26/2024",14:00:00,"27",3.063
"1070","2/26/2024",14:00:00,"25",2.903
"1071","2/26/2024",14:00:00,"23",3.009
"1072","2/26/2024",14:00:00,"21",2.983
"1073","2/26/2024",14:00:00,"19",2.903
"1074","2/26/2024",14:00:00,"17",2.956
"1075","2/26/2024",14:00:00,"13",2.903
"1076","2/26/2024",14:00:00,"11",2.903
"1077","2/26/2024",14:00:00,"9",2.877
"1078","2/26/2024",14:00:00,"7",2.77
"1079","2/26/2024",14:00:00,"5",2.584
"1080","2/26/2024",14:00:00,"1",1.235
"1081","2/26/2024",15:00:00,"33",3.142
"1082","2/26/2024",15:00:00,"31",2.983
"1083","2/26/2024",15:00:00,"29",3.009
"1084","2/26/2024",15:00:00,"27",3.063
"1085","2/26/2024",15:00:00,"25",2.903
"1086","2/26/2024",15:00:00,"23",3.009
"1087","2/26/2024",15:00:00,"21",2.983
"1088","2/26/2024",15:00:00,"19",2.877
"1089","2/26/2024",15:00:00,"17",2.956
"1090","2/26/2024",15:00:00,"13",2.903
"1091","2/26/2024",15:00:00,"11",2.903
"1092","2/26/2024",15:00:00,"9",2.877
"1093","2/26/2024",15:00:00,"7",2.77
"1094","2/26/2024",15:00:00,"5",2.584
"1095","2/26/2024",15:00:00,"1",1.208
"1096","2/26/2024",16:00:00,"33",3.168
"1097","2/26/2024",16:00:00,"31",2.983
"1098","2/26/2024",16:00:00,"29",3.009
"1099","2/26/2024",16:00:00,"27",3.063
"1100","2/26/2024",16:00:00,"25",2.903
"1101","2/26/2024",16:00:00,"23",3.009
"1102","2/26/2024",16:00:00,"21",2.956
"1103","2/26/2024",16:00:00,"19",2.903
"1104","2/26/2024",16:00:00,"17",2.956
"1105","2/26/2024",16:00:00,"13",2.903
"1106","2/26/2024",16:00:00,"11",2.903
"1107","2/26/2024",16:00:00,"9",2.877
"1108","2/26/2024",16:00:00,"7",2.77
"1109","2/26/2024",16:00:00,"5",2.584
"1110","2/26/2024",16:00:00,"1",1.208
"1111","2/26/2024",17:00:00,"33",3.195
"1112","2/26/2024",17:00:00,"31",2.983
"1113","2/26/2024",17:00:00,"29",3.009
"1114","2/26/2024",17:00:00,"27",3.063
"1115","2/26/2024",17:00:00,"25",2.903
"1116","2/26/2024",17:00:00,"23",3.009
"1117","2/26/2024",17:00:00,"21",2.956
"1118","2/26/2024",17:00:00,"19",2.903
"1119","2/26/2024",17:00:00,"17",2.956
"1120","2/26/2024",17:00:00,"13",2.903
"1121","2/26/2024",17:00:00,"11",2.903
"1122","2/26/2024",17:00:00,"9",2.877
"1123","2/26/2024",17:00:00,"7",2.77
"1124","2/26/2024",17:00:00,"5",2.584
"1125","2/26/2024",17:00:00,"1",1.208
"1126","2/26/2024",18:00:00,"33",3.195
"1127","2/26/2024",18:00:00,"31",2.983
"1128","2/26/2024",18:00:00,"29",3.009
"1129","2/26/2024",18:00:00,"27",3.063
"1130","2/26/2024",18:00:00,"25",2.903
"1131","2/26/2024",18:00:00,"23",3.009
"1132","2/26/2024",18:00:00,"21",2.956
"1133","2/26/2024",18:00:00,"19",2.903
"1134","2/26/2024",18:00:00,"17",2.956
"1135","2/26/2024",18:00:00,"13",2.903
"1136","2/26/2024",18:00:00,"11",2.903
"1137","2/26/2024",18:00:00,"9",2.877
"1138","2/26/2024",18:00:00,"7",2.77
"1139","2/26/2024",18:00:00,"5",2.584
"1140","2/26/2024",18:00:00,"1",1.208
"1141","2/26/2024",19:00:00,"33",3.168
"1142","2/26/2024",19:00:00,"31",2.983
"1143","2/26/2024",19:00:00,"29",3.009
"1144","2/26/2024",19:00:00,"27",3.063
"1145","2/26/2024",19:00:00,"25",2.93
"1146","2/26/2024",19:00:00,"23",3.009
"1147","2/26/2024",19:00:00,"21",2.956
"1148","2/26/2024",19:00:00,"19",2.903
"1149","2/26/2024",19:00:00,"17",2.956
"1150","2/26/2024",19:00:00,"13",2.903
"1151","2/26/2024",19:00:00,"11",2.903
"1152","2/26/2024",19:00:00,"9",2.877
"1153","2/26/2024",19:00:00,"7",2.77
"1154","2/26/2024",19:00:00,"5",2.584
"1155","2/26/2024",19:00:00,"1",1.235
"1156","2/26/2024",20:00:00,"33",3.142
"1157","2/26/2024",20:00:00,"31",2.983
"1158","2/26/2024",20:00:00,"29",3.036
"1159","2/26/2024",20:00:00,"27",3.063
"1160","2/26/2024",20:00:00,"25",2.93
"1161","2/26/2024",20:00:00,"23",3.009
"1162","2/26/2024",20:00:00,"21",2.956
"1163","2/26/2024",20:00:00,"19",2.903
"1164","2/26/2024",20:00:00,"17",2.956
"1165","2/26/2024",20:00:00,"13",2.903
"1166","2/26/2024",20:00:00,"11",2.903
"1167","2/26/2024",20:00:00,"9",2.877
"1168","2/26/2024",20:00:00,"7",2.77
"1169","2/26/2024",20:00:00,"5",2.584
"1170","2/26/2024",20:00:00,"1",1.208
"1171","2/26/2024",21:00:00,"33",3.116
"1172","2/26/2024",21:00:00,"31",2.983
"1173","2/26/2024",21:00:00,"29",3.009
"1174","2/26/2024",21:00:00,"27",3.063
"1175","2/26/2024",21:00:00,"25",2.93
"1176","2/26/2024",21:00:00,"23",3.009
"1177","2/26/2024",21:00:00,"21",2.956
"1178","2/26/2024",21:00:00,"19",2.903
"1179","2/26/2024",21:00:00,"17",2.956
"1180","2/26/2024",21:00:00,"13",2.903
"1181","2/26/2024",21:00:00,"11",2.903
"1182","2/26/2024",21:00:00,"9",2.877
"1183","2/26/2024",21:00:00,"7",2.77
"1184","2/26/2024",21:00:00,"5",2.584
"1185","2/26/2024",21:00:00,"1",1.235
"1186","2/26/2024",22:00:00,"33",3.142
"1187","2/26/2024",22:00:00,"31",2.983
"1188","2/26/2024",22:00:00,"29",3.036
"1189","2/26/2024",22:00:00,"27",3.063
"1190","2/26/2024",22:00:00,"25",2.903
"1191","2/26/2024",22:00:00,"23",3.009
"1192","2/26/2024",22:00:00,"21",2.956
"1193","2/26/2024",22:00:00,"19",2.903
